Accountable Organization,Accountable Sub Organization,Installation Code,Installation Name,Site UID,Legacy Site Code,Site Name,RPA UID,Facility Number,Operational Status Code,Operational Status Name,RPA Type Code,RPA Type Desc,RPA Interest Type Code,RPA Interest Type Desc,RPA Predominant Design Use Catcode,RPA Predominant Design Use Catcode Desc,Design Use Catcode,Design Use Catcode Desc,Design Use Fac Code,Design Use Fac Code Name,Asset Configuration Primary UM Qty,Asset Configuration Primary UM Code,Asset Configuration Secondary UM Qty,,Category
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371914,7605,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371915,7510,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2832,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371916,7683,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371917,7538,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371918,7632,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371919,7613,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371920,7575,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2792,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371921,7549,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371922,7624,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371923,7665,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2811,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371924,7664,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2771,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371925,7631,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1538,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371945,7569,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371946,7627,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371947,7666,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2771,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371948,7574,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2792,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371949,7609,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371950,7570,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2792,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371951,7512,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371952,7628,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371953,7667,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371954,7573,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371955,7522,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2771,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371956,7629,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1538,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371957,7571,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371958,7513,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2811,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371959,7668,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371960,7641,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371961,7521,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2771,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371962,7640,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371963,7703,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,1538,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371964,7572,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371965,7514,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2771,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371966,7669,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371967,7704,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371968,7520,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2771,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371969,7417,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2968,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371970,7515,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371971,7670,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371972,7421,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2913,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371973,7656,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2792,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371974,7705,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2792,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371975,7519,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2771,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371976,7418,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2968,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371977,7516,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2771,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371978,7671,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2792,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371979,7420,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2913,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371980,7639,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371981,7655,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2792,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371982,7630,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371983,7706,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371984,7518,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3000,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371985,7419,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2968,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,371986,7517,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,2811,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374519,7302,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",7110,Family Housing Dwelling,1714,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374520,7339,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71113,"FAMILY HOUSING, LT COLONEL AND MAJOR",71113,"FAMILY HOUSING, LT COLONEL AND MAJOR",7110,Family Housing Dwelling,1785,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374521,7389,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",7110,Family Housing Dwelling,3321,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374522,7384,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",7110,Family Housing Dwelling,3310,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374523,7644,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",71116,"FAMILY HOUSING, FAMILY HOUSING, JUNIOR NCO/ENLISTED",7110,Family Housing Dwelling,3021,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374524,7334,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71113,"FAMILY HOUSING, LT COLONEL AND MAJOR",71113,"FAMILY HOUSING, LT COLONEL AND MAJOR",7110,Family Housing Dwelling,1808,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374525,7306,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",7110,Family Housing Dwelling,1692,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374526,7356,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",7110,Family Housing Dwelling,3054,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374527,7312,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71113,"FAMILY HOUSING, LT COLONEL AND MAJOR",71113,"FAMILY HOUSING, LT COLONEL AND MAJOR",7110,Family Housing Dwelling,1857,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374528,7303,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",7110,Family Housing Dwelling,1689,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374529,7340,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71113,"FAMILY HOUSING, LT COLONEL AND MAJOR",71113,"FAMILY HOUSING, LT COLONEL AND MAJOR",7110,Family Housing Dwelling,1785,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,374530,7333,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71113,"FAMILY HOUSING, LT COLONEL AND MAJOR",71113,"FAMILY HOUSING, LT COLONEL AND MAJOR",7110,Family Housing Dwelling,1673,SF,1,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,377575,6301,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",7110,Family Housing Dwelling,3379,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,377576,6473,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",7110,Family Housing Dwelling,3358,SF,2,FA,2
IMCOM,TRAINING,6305,Presidio Of Monterey,6651,6307,Ord Military Community,377577,6499,ACT,Active,B,Building,MHPI,Military Housing Privatization Initiative,71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",71114,"FAMILY HOUSING, COMPANY GRADE AND WARRANT OFFICER",7110,Family Housing Dwelling,3358,SF,2,FA,2
